url,title,channel,channel_url,video_id,duration,duration_minutes,width,height,fps,upload_date,view_count,language,tags,source_type,expected_accent,expected_speaker_count,query,search_rank,notes
https://www.youtube.com/watch?v=SS6C0SQNqi0,Conferencia de Veena Das en UNSAM: ‘Políticas de la vida cotidiana: memoria y presente’,UNSAM National University of San Martín Argentina,https://www.youtube.com/channel/UCt1DuTt6cEvUckJD_y3ZZbw,SS6C0SQNqi0,3958,65.967,640,360,25,20140814,2832,,unsam|universidad nacional de san martin|campus miguelete|Veena Das|Anthropology (Field Of Study)|National University Of General San Martín (College/University)|India|College (TV Genre),educational,argentino/rioplatense_probable,1,UNSAM charla argentina speaker,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=G0izzumb2VY,INSTRUCCIÓN EN BASE A LAS COMPETENCIAS AERONÁUTICAS,Sociedad Argentina De Aviacion,https://www.youtube.com/channel/UCfZK2qHng49plfsClYlDUZQ,G0izzumb2VY,3713,61.883,640,360,30,20260508,664,es,FFHH|Factores humanos|factores|humanos|protocolos|covid-19|coronavirus|anac|pandemia|conav|sociedad|argentina|aviacion|seguridad|operacional|icao|oaci|talleres|aeronauticos|talleres aeronauticos,educational,argentino/rioplatense_probable,1,clases charlas argentinas speaker visible,7,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=XLHm79eRtPI,Lizy Tagliani sobre la charla que tuvo con su hijo de 5 años a raíz del comentario 'MAMÁ ES UN VARÓN,Urbana Play 104.3 FM,https://www.youtube.com/channel/UCC1kfsMJko54AqxtcFECt-A,XLHm79eRtPI,2630,43.833,640,360,30,20260326,64505,es,urbanaplay|urbanaplay1043|urbana1043|radiourbana|radiourbana1043|urbana|andy|kusnetzoff|maria|odonnell|matias|martin|seba|wainraich,educational,argentino/rioplatense_probable,1,Urbana Play entrevista completa argentina,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=CP6ECJy1nPM,Salud mental en Argentina | Luciano Grasso | Psicología Al Sur 🔱,NeuroClass,https://www.youtube.com/channel/UC0CXDIqaBJZH-tongJQOu6g,CP6ECJy1nPM,2428,40.467,640,360,30,20250424,826,es,,educational,argentino/rioplatense_probable,1,clases charlas argentinas speaker visible,1,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=nK1-Zn3LZfQ,#NADIEDICENADA | DÍA HISTÓRICO: ROSALÍA QUE MUJER ¿DEBATE SI ES TOXI O TIENE UN PUNTO?,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,nK1-Zn3LZfQ,11459,190.983,640,360,30,20251128,2849030,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,Luzu TV entrevista completa argentina,5,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=jEEahJU8_jg,#NADIEDICENADA l ¿NOS COMPRAN UNA CAMISA PARA MARCOS? EXPERTOS EN MIMITOS Y ¿CHAU NAVE?,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,jEEahJU8_jg,9690,161.5,640,360,30,20260629,1024900,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,Luzu TV entrevista completa argentina,1,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=nqI_6U4kUxc,#NADIEDICENADA | TODO SOBRE EL ANTEL ARENA Y NOS VISITA HABLANDO HUEVADAS: ¿NOS VAMOS A PERÚ?,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,nqI_6U4kUxc,8470,141.167,640,360,30,20251117,1885009,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,Luzu TV entrevista completa argentina,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=ZiajCS7Y-1k,#NADIEDICENADA | RISAS ASEGURADAS CON MARLEY Y FLOR PEÑA Y ¿MOMI SE HACE PIS EN VIVO?,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,ZiajCS7Y-1k,7826,130.433,640,360,30,20250602,1884666,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,Luzu TV entrevista completa argentina,4,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=1JnAhTj31zU,"#PATRIAYFAMILIA l ¿CAMI Y CRIS VANADÍA?, NACHITO SARALEGUI Y PROPUESTA DE CASAMIENTO EN VIVO",LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,1JnAhTj31zU,7235,120.583,640,360,30,20260225,222653,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,canales argentinos conversacion larga,7,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=eD_Cikwcm28,#SEFUELARGA l ¿FERBO SEXTEA CON EL CHAT GPT? DOMPI ES REAL Y ¿EL PASADO SE CUENTA?,LUZU TV,https://www.youtube.com/channel/UCTHaNTsP7hsVgBxARZTuajw,eD_Cikwcm28,7052,117.533,640,360,30,20251029,182476,es,NADIE DICE NADA|LUZU TV|NICO OCCHIATO|FLOR JAZMIN|FLOR JAZMIN PEÑA|NATI JOTA|ANTES QUE NADIE|DIEGO LEUCO|MICA VAZQUEZ|TRINCHE|FEDE POPGOLD|PABLO AGUSTIN|NICO DALLI|MAS DE LO MISMO|MOMI GIARDINA|VICKY GARABAL|DUQUESAS|NACHO ELIZALDE|YOYI FRANCELLA|MARTI BENZA,streamer,argentino/rioplatense_probable,1,canales argentinos conversacion larga,6,ytsearch_metadata_no_download
